season,week,celebrity_name,fan_vote_share,mean,std,cv,certainty,ci_low,ci_high,judge_total,eliminated,week_type,regime
8,3,Lawrence Taylor,0.09702384893328737,0.09677029392451102,0.0019146202604939397,0.01978520662536692,0.9805986530331819,0.09299268077561638,0.09932041234621257,20.0,False,single_elim,percent
8,3,Ty Murray,0.08567048186188324,0.08578266773255974,0.0014762780081935187,0.01720951384720321,0.9830816428543665,0.08284756701580544,0.08832083381815917,23.0,False,single_elim,percent
8,3,Shawn Johnson,0.07066330966908418,0.07059348569784352,0.0016570745374341162,0.02347347663956954,0.9770648901262774,0.06831377915881412,0.07360745377205796,27.0,False,single_elim,percent
8,3,Steve Wozniak,0.13520274185336328,0.13538648189575148,0.0022070342095867695,0.016301732482318292,0.9839597513599615,0.1326427740935074,0.14089143513613492,10.0,False,single_elim,percent
8,3,Chuck Wicks,0.08567048186188574,0.0864559302653009,0.0018552463588156092,0.021458867577071373,0.9789919415668961,0.08403878532160092,0.08999689881237674,23.0,False,single_elim,percent
8,3,Lil' Kim,0.07813301958713974,0.07779822306517944,0.0016869399781721211,0.021683528385459405,0.978776668329257,0.07558542005404686,0.08105168615797163,25.0,False,single_elim,percent
8,3,Steve-O,0.11606320224904963,0.11557959235105122,0.0018182103296207665,0.015731240201110032,0.984512398970819,0.11235011725121037,0.11953136126072804,15.0,False,single_elim,percent
8,3,Holly Madison,0.10843519870134748,0.10875244932465482,0.0021013157445753535,0.019322008447849946,0.981044254624432,0.1054430485783375,0.11255133550236528,17.0,False,single_elim,percent
8,3,Melissa Rycroft,0.0706272188646106,0.07093286872915044,0.0018041468312170893,0.02543456740916585,0.9751963038719983,0.06811128058210812,0.0739570430165027,27.0,False,single_elim,percent
8,4,Gilles Marini,0.08616526916761794,0.08688730938019532,0.00138543283061442,0.015945168983794184,0.9843050890239052,0.08386884148814958,0.08838638732960245,30.0,False,multi_elim_2,percent
8,4,David Alan Grier,0.11822028794371994,0.11817252808605269,0.0021408683355474785,0.018116463870422643,0.9822059022584195,0.11531559211613718,0.12273310242162806,22.0,False,multi_elim_2,percent
8,4,Lawrence Taylor,0.13030886410909925,0.12999324262794618,0.0018522898334790783,0.01424912400085687,0.9859510610720086,0.12572989842886959,0.13281494686496723,19.0,False,multi_elim_2,percent
8,4,Ty Murray,0.10616089886189142,0.10538310693981426,0.0025793787584318445,0.024476207177161355,0.9761085645467521,0.10122515789987721,0.11028402157105141,25.0,False,multi_elim_2,percent
8,4,Shawn Johnson,0.10616089886189152,0.10661819772714623,0.0017766985454649904,0.016664120978783177,0.9836090202900639,0.10337266470338712,0.11016535342218815,25.0,False,multi_elim_2,percent
8,4,Steve Wozniak,1.0000000041282962e-06,1.0000000101263602e-06,1.502794044623087e-14,1.5027940294052535e-08,0.99999998497206,9.999999999999358e-07,1.0000000441399816e-06,12.0,True,multi_elim_2,percent
8,4,Chuck Wicks,0.11822028794371717,0.11851888180048067,0.0018694932043446712,0.01577380056193788,0.9844711484454397,0.11577722856548008,0.12190967344529605,22.0,False,multi_elim_2,percent
8,4,Lil' Kim,0.09814671667757269,0.09783073570251753,0.0019089194853266706,0.0195124719406311,0.9808609776950652,0.09391177876162618,0.10065518828485166,27.0,False,multi_elim_2,percent
8,4,Steve-O,0.14646545396889737,0.14659169265988498,0.0022364298441879715,0.015256184055237215,0.9849730695613206,0.14337772199621063,0.15044272504701567,15.0,False,multi_elim_2,percent
8,4,Holly Madison,1.0000000099493777e-06,1.0000000239251604e-06,3.585645679679206e-14,3.58564559389206e-08,0.9999999641435453,9.999999999999358e-07,1.0000001048422338e-06,16.0,True,multi_elim_2,percent
8,4,Melissa Rycroft,0.09014932246557875,0.09000230507592819,0.0016139431692278174,0.017932242600522896,0.9823836579194003,0.08744510895157179,0.09289837078345146,29.0,False,multi_elim_2,percent
8,5,Gilles Marini,0.09955710853576911,0.09878615798072464,0.0016971706553302573,0.017180247617904248,0.9831099280013175,0.09600283007046798,0.10184219964078542,29.0,False,single_elim,percent
8,5,David Alan Grier,1.000000116932999e-06,1.000000028176101e-06,3.465308733852173e-14,3.465308636213287e-08,0.9999999653469148,9.999999999998219e-07,1.000000099191679e-06,22.0,True,single_elim,percent
8,5,Lawrence Taylor,0.14122068839673343,0.14132928554554453,0.002546018906686158,0.018014800661153012,0.9823039894415552,0.13726192189948488,0.14680039411715357,20.0,False,single_elim,percent
8,5,Ty Murray,0.13658147661165385,0.13606333925640599,0.002421919035583617,0.017799938240671914,0.9825113584979773,0.13247733184018795,0.13999933646973575,21.0,False,single_elim,percent
8,5,Shawn Johnson,0.11339619156273495,0.11369386575834103,0.0020143256346760977,0.017717100401507976,0.9825913307396346,0.11041620825002604,0.11762241996815975,26.0,False,single_elim,percent
8,5,Chuck Wicks,0.1272848092187198,0.1269425005804413,0.0019620677041864458,0.015456349884514185,0.9847789125684506,0.12312443407294257,0.13037028258196634,23.0,False,single_elim,percent
8,5,Lil' Kim,0.11339619156273774,0.11394411348746665,0.002153804474090347,0.01890228821980572,0.9814483798511914,0.11012620117323378,0.11799455737877351,26.0,False,single_elim,percent
8,5,Steve-O,0.15054018276586173,0.15058908764679996,0.002079607704800525,0.013809816748994144,0.9863782964804203,0.14708146261356037,0.1542475308462988,18.0,False,single_elim,percent
8,5,Melissa Rycroft,0.11802235134567231,0.11865064974424773,0.0018823362257571565,0.015864525224383894,0.9843832274575395,0.11560475924672119,0.12195536031735778,25.0,False,single_elim,percent
8,6,Gilles Marini,0.1339412219703819,0.13314773236321736,0.0018803938322417553,0.01412261252119696,0.9860740581594103,0.13036042107579626,0.13666412141286044,26.0,False,single_elim,percent
8,6,Lawrence Taylor,0.15469408537054236,0.15428890580031993,0.002833350223893165,0.018363927135241178,0.9819672254231346,0.14965188517360586,0.15857402113860916,22.0,False,single_elim,percent
8,6,Ty Murray,0.17554125467818948,0.17593170669550512,0.00242457914998487,0.01378136548280763,0.9864059786932025,0.17193625481666056,0.17947972804320425,18.0,False,single_elim,percent
8,6,Shawn Johnson,0.13394568951541697,0.1341999551678796,0.0030627993463934913,0.02282265551103972,0.9776865956301714,0.12956048932248324,0.13972350156413807,26.0,False,single_elim,percent
8,6,Chuck Wicks,0.14949538488750672,0.1491310173898856,0.0017836577313602954,0.011960340394494399,0.9881810186456202,0.14631652088710606,0.15232578259336438,23.0,False,single_elim,percent
8,6,Lil' Kim,0.12361142264745882,0.12491770692865818,0.0013102115732313425,0.010488597697199311,0.989620271103403,0.12226884927641339,0.126907792719512,28.0,False,single_elim,percent
8,6,Steve-O,9.999999999999974e-07,1.0000000037801653e-06,5.530043862021658e-15,5.530043841117178e-09,0.9999999944699562,9.999999999999836e-07,1.0000000163882424e-06,16.0,True,single_elim,percent
8,6,Melissa Rycroft,0.1287699409305037,0.12838197565453044,0.0027845496176288997,0.02168956820793898,0.9787708821907785,0.12280734549100017,0.13252866588381995,27.0,False,single_elim,percent
8,7,Gilles Marini,0.16576625953188462,0.16567891016677938,0.002184594759833276,0.013185714208490209,0.986985886177056,0.1629213833753752,0.17033190318924316,27.0,False,single_elim,percent
8,7,Lawrence Taylor,1.0000000037986537e-06,1.000000002259635e-06,3.2228463829316073e-15,3.2228463756491506e-09,0.9999999967771536,9.99999999999991e-07,1.0000000094727573e-06,21.0,True,single_elim,percent
8,7,Ty Murray,0.18172543659573998,0.18181089919889087,0.002581659652051881,0.014199696846709343,0.9859991115252172,0.17726969407063262,0.18619613488485046,24.0,False,single_elim,percent
8,7,Shawn Johnson,0.16047138382560067,0.1602937278913626,0.0020312112442702392,0.012671807381302353,0.9874867580108991,0.15690988513903822,0.16377606431861827,28.0,False,single_elim,percent
8,7,Chuck Wicks,0.1657662595318862,0.16596981906959588,0.00279777655898229,0.01685714050100339,0.9834223119162069,0.1606962347671788,0.1705188951529797,27.0,False,single_elim,percent
8,7,Lil' Kim,0.1711079173797206,0.17083042807499246,0.002093909320176116,0.012257238618268376,0.9878911820526969,0.16697175110350052,0.1742389821738764,26.0,False,single_elim,percent
8,7,Melissa Rycroft,0.15516174313516412,0.15541521559837662,0.0016864931254323703,0.010851531614450152,0.9892649600113689,0.15276374591323724,0.1583583178384783,29.0,False,single_elim,percent
8,8,Gilles Marini,0.19127662957846545,0.18993013335078893,0.0025314406430166224,0.013328272867271734,0.9868470334597903,0.18575078595452493,0.19417042022085362,27.5,False,single_elim,percent
8,8,Ty Murray,0.20061392468371578,0.20099654217538587,0.0029628598209944152,0.014740849712773061,0.9854732863893816,0.19425509698759644,0.20508336916805497,26.0,False,single_elim,percent
8,8,Shawn Johnson,0.20061392468371617,0.2009471580894729,0.0024460713672016716,0.01217270943494779,0.9879736834223249,0.1966088145937032,0.2048344778933378,26.0,False,single_elim,percent
8,8,Chuck Wicks,1.0000000004313735e-06,1.0000000010151929e-06,1.1904274104524876e-15,1.1904274092439741e-09,0.9999999988095727,9.999999999999936e-07,1.0000000034591898e-06,25.5,True,single_elim,percent
8,8,Lil' Kim,0.18816778926773678,0.18799020430887456,0.002771550375163071,0.014743057412764526,0.9854711423694249,0.1826043747278561,0.1928320336506951,28.0,False,single_elim,percent
8,8,Melissa Rycroft,0.21932673178636536,0.22013496207547673,0.0025869076724248535,0.011751462139566416,0.9883850307320382,0.21631662146838548,0.22590203548802432,23.0,False,single_elim,percent
8,9,Gilles Marini,0.241916767728824,0.24157760489925342,0.0026079785104674677,0.010795613738927037,0.989319686797023,0.23662709167657667,0.2457323432615797,28.0,False,single_elim,percent
8,9,Ty Murray,0.2778243804488855,0.27813236619058634,0.002971547171455096,0.010683931583204827,0.9894290081702707,0.273332506336921,0.2839934416702088,23.0,False,single_elim,percent
8,9,Shawn Johnson,0.24191676772882448,0.2423677414168738,0.0030330035399995614,0.012514056211724888,0.9876406098908437,0.237797326629317,0.24706827433582262,28.0,False,single_elim,percent
8,9,Lil' Kim,1.0000000000750695e-06,1.0000000000481737e-06,7.369720685499808e-17,7.369720685144781e-11,0.9999999999263027,9.999999999999997e-07,1.0000000002020847e-06,26.0,True,single_elim,percent
8,9,Melissa Rycroft,0.238341084093466,0.23792128749328642,0.0026043777106512745,0.010946383730899926,0.9891721421560438,0.23360572037521415,0.24298576752225928,28.5,False,single_elim,percent
8,10,Gilles Marini,0.32062927933277746,0.3209432204091075,0.0032971189939086346,0.010273215896898476,0.9898312498686029,0.3159925186771895,0.3265126175157829,30.0,False,single_elim,percent
8,10,Ty Murray,0.0033098748319784995,0.00356552804131776,0.0009367065565691733,0.26271187485121617,0.7919463021743014,0.0022693898092311223,0.00538784340648536,24.0,True,single_elim,percent
8,10,Shawn Johnson,0.33604367246228245,0.3357317571308281,0.0027207299377567033,0.008103880195928228,0.9919612647514526,0.33211244070940593,0.34116484810799036,28.0,False,single_elim,percent
8,10,Melissa Rycroft,0.3400171733729617,0.3397594944187466,0.003204741633891794,0.009432382866516795,0.9906557556240356,0.3355428874106995,0.34619291346478265,27.5,False,single_elim,percent
8,11,Gilles Marini,0.27272727272727276,0.2727272727272727,5.551115123125783e-17,2.0354088784794538e-16,0.9999999999999998,0.27272727272727276,0.27272727272727276,29.0,False,finals,percent
8,11,Shawn Johnson,0.5454545454545455,0.5454545454545454,1.1102230246251565e-16,2.0354088784794538e-16,0.9999999999999998,0.5454545454545455,0.5454545454545455,30.0,False,finals,percent
8,11,Melissa Rycroft,0.18181818181818182,0.1818181818181818,2.7755575615628914e-17,1.5265566588595905e-16,0.9999999999999998,0.18181818181818182,0.18181818181818182,28.5,False,finals,percent
9,1,Ashley Hamiliton,9.999999999999466e-07,1.0000000944219498e-06,1.0433131636141912e-13,1.0433130651025374e-07,0.9999998956687044,9.999999999991726e-07,1.0000003491921959e-06,18.9999,True,multi_elim_2,percent
9,1,Debi Mazar,0.08163038369150205,0.08151891512102108,0.0010387034077317466,0.012741869861610789,0.9874184427041098,0.0794627418571996,0.08302346006631552,22.0,False,multi_elim_2,percent
9,1,Melissa Joan Hart,0.07684912478150877,0.07669332657199103,0.0012447854960291396,0.016230688531428814,0.9840285392730228,0.07453961449100022,0.0788680979575054,24.0,False,multi_elim_2,percent
9,1,Mark Dacascos,0.06493922060721091,0.06492406039637294,0.0010983240488570795,0.016917057284335204,0.9833643686442708,0.06327817765161435,0.06701701575678552,28.9998,False,multi_elim_2,percent
9,1,Chuck Liddell,0.0816303967823706,0.08137446795346542,0.0011436312018769026,0.014053931541904475,0.9861408440865321,0.07996249363182252,0.08362694094195867,22.0,False,multi_elim_2,percent
9,1,Natalie Coughlin,0.06969610906567301,0.06992482065404794,0.0011297459303956166,0.016156579592603013,0.9841003050936494,0.06824600492026028,0.07235647077747259,26.9998,False,multi_elim_2,percent
9,1,Louie Vito,0.0696961157323755,0.06952157517239047,0.0010543976449910709,0.015166480943167845,0.9850601046942794,0.06747495484530129,0.07115988908471853,26.9998,False,multi_elim_2,percent
9,1,Michael Irvin,0.08881487848840654,0.08888201235909901,0.0013540196095578614,0.015233899116588217,0.9849946902582312,0.0865024366005113,0.09103874810433954,19.0,False,multi_elim_2,percent
9,1,Joanna Krupa,0.05310945565142184,0.05343212141139453,0.001047085298817985,0.019596551122424487,0.9807800927721346,0.05202489273877315,0.055274466116186256,33.9999,False,multi_elim_2,percent
9,1,Kathy Ireland,0.086421519542233,0.0864096197696994,0.0009383374860978382,0.010859178510433371,0.989257476470229,0.08510366646863904,0.08801052897868944,19.9999,False,multi_elim_2,percent
9,1,Tom DeLay,0.08642151954223604,0.08635274533865137,0.001251668935178532,0.014494836617757037,0.9857122618129022,0.08392538208320408,0.08806037505082406,19.9999,False,multi_elim_2,percent
9,1,Macy Gray,9.999999999999466e-07,1.0000000800916772e-06,8.89772564310071e-14,8.897724930466998e-08,0.9999999110227585,9.999999999991726e-07,1.0000002941966346e-06,18.9999,True,multi_elim_2,percent
9,1,Aaron Carter,0.05783217795469931,0.058080323699245484,0.001082024467970801,0.018629794034444362,0.9817109276171295,0.05608786066151366,0.05971606290968333,31.999899999999997,False,multi_elim_2,percent
9,1,Mya,0.06019388414119929,0.06019978441429387,0.0010273587238637202,0.017065820648018527,0.9832205346974052,0.05834147406606042,0.06192542711452076,30.999899999999997,False,multi_elim_2,percent
9,1,Donny Osmond,0.0625656324171052,0.06238599821143955,0.0010760319482843851,0.01724797196700262,0.9830444764282488,0.06037944458202622,0.0641412251533667,29.999899999999997,False,multi_elim_2,percent
9,1,Kelly Osbourne,0.06019758160205808,0.06029822892671344,0.001327932130866209,0.0220227385530706,0.9784518115670798,0.05762776825936744,0.06243784975436779,30.9998,False,multi_elim_2,percent
9,2,Debi Mazar,0.07764874715143788,0.077397614019812,0.001570434787595036,0.020290480623770146,0.9801130354451947,0.07473948756889696,0.0797929708921901,21.0,False,single_elim,percent
9,2,Melissa Joan Hart,0.08413816702123919,0.0838675306835039,0.0018907899847081778,0.022544958332487087,0.9779521104194263,0.08053094517591328,0.08692154758969961,19.0,False,single_elim,percent
9,2,Mark Dacascos,0.07764874715144555,0.07852190391922262,0.0016947271418620215,0.02158285850538505,0.9788731199572381,0.07552444189264076,0.08216065775960159,21.0,False,single_elim,percent
9,2,Chuck Liddell,0.08413816702123876,0.08388968271048516,0.0016911807183356698,0.020159579386802153,0.9802387981310535,0.08182078270968005,0.08811600778746385,19.0,False,single_elim,percent
9,2,Natalie Coughlin,0.07764874715144579,0.07728905836538313,0.0008947178721028732,0.011576255307356764,0.9885562208023165,0.07544231053533872,0.07849954734242719,21.0,False,single_elim,percent
9,2,Louie Vito,0.0841381670212392,0.08480465506771474,0.0014328732259576839,0.01689616241954601,0.9833845745082327,0.08218178246731483,0.0872312036882117,19.0,False,single_elim,percent
9,2,Michael Irvin,0.08089437998889358,0.08036565347887481,0.0012277424451072353,0.015276954668575723,0.9849529189071736,0.07867289873356341,0.08246873473675459,20.0,False,single_elim,percent
9,2,Joanna Krupa,0.08089437998889498,0.08078101309300102,0.0015494657918468826,0.019181064120389578,0.9811799249459723,0.07824206157709117,0.08319108796364794,20.0,False,single_elim,percent
9,2,Kathy Ireland,9.999999999999754e-07,1.0000001329224523e-06,1.308705705319342e-13,1.3087055313629933e-07,0.999999869129464,9.999999999998056e-07,1.0000004040048835e-06,18.0,True,single_elim,percent
9,2,Tom DeLay,0.08739778149479734,0.08747529266452152,0.0014516375144749034,0.016594828896910486,0.9836760640274776,0.0842746543155869,0.08933539530235146,18.0,False,single_elim,percent
9,2,Aaron Carter,0.05829494550161522,0.05801092206809357,0.0016914436468369078,0.029157330835932603,0.9716687332808003,0.05519691672815893,0.06029891303288841,27.0,False,single_elim,percent
9,2,Mya,0.05830151107736827,0.058049991744698125,0.0013765346399955516,0.02371291706723239,0.9768363603976339,0.055665784050669354,0.06071688071129072,27.0,False,single_elim,percent
9,2,Donny Osmond,0.06471560883798398,0.06505426488290164,0.0011875782099290688,0.018255193753502895,0.982072083829781,0.06306902057602123,0.06695158580993751,25.0,False,single_elim,percent
9,2,Kelly Osbourne,0.08413965059240024,0.08449141730165485,0.001334495384768376,0.015794449038579905,0.9844511366905687,0.08269890947020415,0.08723172199637824,19.0,False,single_elim,percent
9,3,Debi Mazar,9.999999999992933e-07,1.0000001835863462e-06,1.931827890613947e-13,1.9318275359567883e-07,0.9999998068172837,9.999999999994867e-07,1.0000005428734553e-06,17.0,True,single_elim,percent
9,3,Melissa Joan Hart,0.08730681349656358,0.08713012853792029,0.0018995817877097327,0.021801664012041568,0.9786635070386961,0.08361375853921853,0.08956459694945365,19.0,False,single_elim,percent
9,3,Mark Dacascos,0.09103721953080707,0.09112052814199847,0.001590488870281701,0.01745478107636897,0.9828446615996993,0.08837290926642316,0.09417883354449376,18.0,False,single_elim,percent
9,3,Chuck Liddell,0.09477134685561789,0.09412491037517105,0.0019215797754259486,0.02041520961631467,0.9799932327312223,0.0907803694953702,0.09710033083893291,17.0,False,single_elim,percent
9,3,Natalie Coughlin,0.061445702251668795,0.0618004073335206,0.0018384199295681319,0.029747699228690538,0.9711116623509115,0.0594746723472661,0.06532388650979386,26.0,False,single_elim,percent
9,3,Louie Vito,0.08358889334915091,0.08331877247826418,0.0016905891526495568,0.020290615216283822,0.980112906152741,0.08113468017261886,0.08666993628704656,20.0,False,single_elim,percent
9,3,Michael Irvin,0.10599476172887054,0.1059238713174467,0.0017295701949337518,0.01632842694873138,0.9839339070759309,0.10354468672169674,0.1095452478565969,14.0,False,single_elim,percent
9,3,Joanna Krupa,0.07247358245326022,0.07249015085271789,0.0015732744829551242,0.021703286094018896,0.9787577407360695,0.06985518416880698,0.07522880688609238,23.0,False,single_elim,percent
9,3,Tom DeLay,0.10224773096954497,0.10291137488701149,0.0018051393209760139,0.017540717174927584,0.9827616557461926,0.09986371139827262,0.10621080601274045,15.0,False,single_elim,percent
9,3,Aaron Carter,0.07987558290418327,0.07957163230726916,0.002033248648424658,0.025552431054489167,0.9750842275043746,0.07577346617497258,0.08277213626765703,21.0,False,single_elim,percent
9,3,Mya,0.0577927052695835,0.05777908758822575,0.0015822756273520928,0.027384918893640156,0.9733450254232561,0.05551117633311003,0.060608919093675766,27.0,False,single_elim,percent
9,3,Donny Osmond,0.07987568354917458,0.08053242351880367,0.0014126928147654466,0.017541913592549394,0.9827605002229189,0.07840995542634435,0.08323627894534508,21.0,False,single_elim,percent
9,3,Kelly Osbourne,0.08358897764157458,0.08329571266146717,0.0014554631408832043,0.017473446043958344,0.9828266318773263,0.0809717349014932,0.08554704344902257,20.0,False,single_elim,percent
9,4,Melissa Joan Hart,0.0781156628107883,0.07836878251153129,0.0016398263230227477,0.020924483837444604,0.9795043765051126,0.07624716911998057,0.0813715054007185,28.0,False,single_elim,percent
9,4,Mark Dacascos,0.10194136655269677,0.10152553530760566,0.0016525381551679799,0.01627706911528278,0.983983630439037,0.09928104854651677,0.10456043915005675,22.0,False,single_elim,percent
9,4,Chuck Liddell,1.000000243007907e-06,1.0000000552659464e-06,8.963261029505567e-14,8.96326053414249e-08,0.9999999103674027,9.999999999997173e-07,1.000000261530743e-06,17.0,True,single_elim,percent
9,4,Natalie Coughlin,0.09397034607638383,0.09411746818136672,0.0015786571177549315,0.016773263754958002,0.9835034374399125,0.09203623326641319,0.09663067622405873,24.0,False,single_elim,percent
9,4,Louie Vito,0.1259751891235108,0.12607476372317877,0.0018526156951833672,0.01469457994980771,0.9855182236702845,0.12228936792859554,0.12860391745810704,16.0,False,single_elim,percent
9,4,Michael Irvin,0.12597518912350822,0.12671025849910716,0.001676006421543661,0.01322707759731601,0.9869455940432607,0.12401459021234124,0.12985697715428945,16.0,False,single_elim,percent
9,4,Joanna Krupa,0.08602117047376215,0.08541230324709102,0.0019457133878595036,0.022780247269889316,0.9777271341222158,0.0825212256802028,0.08932123052948569,26.0,False,single_elim,percent
9,4,Aaron Carter,0.11796336541075364,0.11730846827143535,0.0016273859393158955,0.013872706406415202,0.9863171122777475,0.11413517881474511,0.1202826927475123,18.0,False,single_elim,percent
9,4,Mya,0.07811586901909827,0.07778784924362463,0.0014221008794488286,0.01828178685073211,0.982046436372713,0.07548826103112631,0.07999280673695504,28.0,False,single_elim,percent
9,4,Donny Osmond,0.09396779769835685,0.09471841874618628,0.0019849284906066746,0.020956098263481573,0.9794740456527707,0.0916713428885656,0.09856987894504343,24.0,False,single_elim,percent
9,4,Kelly Osbourne,0.09795304371089823,0.09797515226881778,0.0018160744645786284,0.018536071876630544,0.9818012612528506,0.09515484380124109,0.10124975380627042,23.0,False,single_elim,percent
9,5,Melissa Joan Hart,0.11689110503543589,0.11743501220326265,0.0016227811156047155,0.013818545978399707,0.9863698035183762,0.1142232777783665,0.12038221497517926,23.0,False,single_elim,percent
9,5,Mark Dacascos,0.10486166366074068,0.10465222678703837,0.0016884832401306735,0.016134231367734255,0.9841219487842495,0.10156825846532215,0.10731164168490473,26.0,False,single_elim,percent
9,5,Natalie Coughlin,9.999999999998858e-07,1.0000000344905486e-06,4.77165089072544e-14,4.771650726148589e-08,0.9999999522834951,9.999999999998646e-07,1.0000001559549496e-06,22.0,True,single_elim,percent
9,5,Louie Vito,0.12091591556793972,0.12119686303556745,0.002259854109745199,0.018646143581142055,0.981695170890659,0.11670799009346387,0.12479217199902148,22.0,False,single_elim,percent
9,5,Michael Irvin,0.12493235505420577,0.12498251891125796,0.001550505129049618,0.012405775964161292,0.9877462414195072,0.12212193165672348,0.12785785411870798,21.0,False,single_elim,percent
9,5,Joanna Krupa,0.11288260150638489,0.11286837408067436,0.002126597033476394,0.018841389811785337,0.9815070431961288,0.10851586405043027,0.11579772895535956,24.0,False,single_elim,percent
9,5,Aaron Carter,0.11288260150638492,0.11300332422991666,0.0018217755770336256,0.01612143350161133,0.9841343436226357,0.11011821552333252,0.1158114895904864,24.0,False,single_elim,percent
9,5,Mya,0.10086188872634566,0.10021630116940772,0.0020256351891042314,0.020212631732237408,0.9801878244754547,0.09583728252676826,0.10392694030547515,27.0,False,single_elim,percent
9,5,Donny Osmond,0.09288510985717173,0.0925746695651805,0.0016403046364158447,0.01771871986279065,0.9825897671753748,0.08977667492690328,0.09572876550882388,29.0,False,single_elim,percent
9,5,Kelly Osbourne,0.1128857590853907,0.11306971001765984,0.001958991873201943,0.017325523103366738,0.9829695385499472,0.10921621543966838,0.11551796705894928,24.0,False,single_elim,percent
9,6,Melissa Joan Hart,9.999999999999934e-07,1.0000000019792909e-06,3.5075919439625236e-15,3.507591937019979e-09,0.999999996492408,9.99999999999974e-07,1.0000000110604124e-06,23.9999,True,multi_elim_2,percent
9,6,Mark Dacascos,0.13639968829781063,0.1359085058613141,0.0015592154508642549,0.011472537653054138,0.9886575885889356,0.13261644673929784,0.137942151462197,32.0,False,multi_elim_2,percent
9,6,Louie Vito,9.999999999999934e-07,1.0000000023443837e-06,4.241663108352504e-15,4.241663098408419e-09,0.999999995758337,9.99999999999974e-07,1.0000000125211931e-06,24.0,True,multi_elim_2,percent
9,6,Michael Irvin,0.1740137596597273,0.17374545266695032,0.0011671895766595013,0.006717813667888431,0.9933270142072755,0.1720651198087789,0.1761998603424139,21.9998,False,multi_elim_2,percent
9,6,Joanna Krupa,0.12142226559374844,0.12157039520339548,0.002149512831035768,0.01768121940740168,0.9826259745485945,0.11865942426835574,0.1253080517025699,35.9999,False,multi_elim_2,percent
9,6,Aaron Carter,0.1326521859943128,0.1325887090573703,0.0018583777786784386,0.01401610885188067,0.986177627032227,0.12986158559892025,0.1359913266098631,32.9998,False,multi_elim_2,percent
9,6,Mya,0.132652390896904,0.13295802680463714,0.001597733653592116,0.012016827355145377,0.9881258621098715,0.1295485924152738,0.13529584005996453,33.0,False,multi_elim_2,percent
9,6,Donny Osmond,0.14015147141495216,0.14082639671067287,0.0017259084318075708,0.012255574751042171,0.9878928058716234,0.13800391649724109,0.14404034334514942,30.999899999999997,False,multi_elim_2,percent
9,6,Kelly Osbourne,0.16270623814254467,0.1624005136956555,0.001311455322198542,0.008075438262813978,0.9919892520377939,0.16001841351754115,0.1642699531746574,24.9998,False,multi_elim_2,percent
9,7,Mark Dacascos,2.1139185471678292e-06,0.0006933190942338228,0.0012841864294584548,1.852230005114155,0.3506028609919125,9.999999999999974e-07,0.0039897679176297916,21.5,True,multi_elim_2,percent
9,7,Michael Irvin,1.000000001058209e-06,1.0000000007807704e-06,1.3918657392768126e-15,1.391865738190085e-09,0.9999999986081343,9.999999999999966e-07,1.0000000038394627e-06,23.5,True,multi_elim_2,percent
9,7,Joanna Krupa,0.19228508984072307,0.1912132446009939,0.0021045705307470627,0.011006405623934084,0.9891134165295999,0.18787280532003847,0.1955509454264235,27.5,False,multi_elim_2,percent
9,7,Aaron Carter,0.19778538170752538,0.19836972340063935,0.002935720145430301,0.014799234959364967,0.9854165883757713,0.1939358089585877,0.20406842445549647,26.5,False,multi_elim_2,percent
9,7,Mya,0.20882500197790296,0.20891568189768045,0.003033945167095575,0.014522342887507577,0.9856855366574042,0.20307521896900504,0.21321134256476357,24.5,False,multi_elim_2,percent
9,7,Donny Osmond,0.2005520692816739,0.2009140391769661,0.0033404315618082085,0.016626172941881574,0.9836457358816868,0.19389816648337985,0.2059190461340975,26.0,False,multi_elim_2,percent
9,7,Kelly Osbourne,0.2005493432736265,0.19989299182948558,0.0028371759519209274,0.014193473847953206,0.9860051615259348,0.19386861455519405,0.20416170614916582,26.0,False,multi_elim_2,percent
9,8,Joanna Krupa,0.25359482256482907,0.25351123705165884,0.0032344859885233726,0.012758747999262339,0.9874019868754847,0.24738221526041718,0.2586859147784232,26.0,False,single_elim,percent
9,8,Aaron Carter,1.0000000000100354e-06,1.0000000000429142e-06,6.30278421797078e-17,6.3027842177003e-11,0.9999999999369722,9.999999999999995e-07,1.0000000001784012e-06,25.0,True,single_elim,percent
9,8,Mya,0.22819181093527596,0.22796640500661397,0.003413885663868779,0.014975389306901305,0.9852455641144879,0.2226957137951758,0.23304525028115144,29.5,False,single_elim,percent
9,8,Donny Osmond,0.2608906893468179,0.26036263144642835,0.003522463568807659,0.013529067321369555,0.9866515250942678,0.2536234117202854,0.26573559638609034,25.0,False,single_elim,percent
9,8,Kelly Osbourne,0.2573216771530771,0.25815872649529875,0.0037441047811011294,0.014503111445931742,0.9857042218182446,0.2525437252648993,0.2655962875961112,25.5,False,single_elim,percent
9,9,Joanna Krupa,7.252889236758016e-05,6.52171561282022e-05,4.2588726732286064e-05,0.6530294980751115,0.6049498821191401,1.20249267525342e-05,0.00015979861970015166,27.0,True,single_elim,percent
9,9,Mya,0.31242086371610944,0.31309276117498397,0.002344075451110684,0.00748684013745245,0.9925687960981893,0.30903618129579336,0.3166521987677912,28.9999,False,single_elim,percent
9,9,Donny Osmond,0.3494847171441129,0.34875257957801986,0.0039543576498683305,0.01133857606057849,0.9887885458648823,0.340523951967561,0.35372072080963995,24.666600000000003,False,single_elim,percent
