season,week,celebrity_name,fan_vote_share,fan_rank,mean,std,cv,ci_low,ci_high,ci_width,judge_total,eliminated,week_type,regime
9,6,Aaron Carter,0.09863527527874927,9.0,0.09863527527874927,0.08280981913574591,0.8395558162915322,0.009886374717185181,0.341594181710504,0.3317078069933188,32.9998,False,multi_elim,percent
9,6,Mya,0.12897723924481874,5.0,0.12897723924481874,0.07483450385886105,0.5802148056432818,0.02680462219113039,0.2717794368169137,0.2449748146257833,33.0,False,multi_elim,percent
9,6,Donny Osmond,0.12251258607807042,6.0,0.12251258607807042,0.07704324019726269,0.6288597980070502,0.01949838347584429,0.30358621331149377,0.2840878298356495,30.999899999999997,False,multi_elim,percent
9,6,Kelly Osbourne,0.11239424471878405,1.0,0.11239424471878405,0.08367972227149159,0.7445196362715051,0.0164123694654418,0.35630039617849973,0.33988802671305796,24.9998,False,multi_elim,percent
9,7,Mark Dacascos,0.06692314014290494,3.0,0.06692314014290494,0.040510284131721884,0.6053255119930913,0.006710167374885561,0.16298885808548552,0.15627869071059997,21.5,True,multi_elim,percent
9,7,Michael Irvin,0.15227151734723968,7.0,0.15227151734723968,0.08400823857247894,0.5517002784292001,0.034029938277571274,0.3624615136227744,0.3284315753452031,23.5,True,multi_elim,percent
9,7,Joanna Krupa,0.18181141087034583,2.0,0.18181141087034583,0.10482523090033123,0.576560240860947,0.02164609135748985,0.39808240077642587,0.376436309418936,27.5,False,multi_elim,percent
9,7,Aaron Carter,0.14893263730078257,4.0,0.14893263730078257,0.07361598071108202,0.49429045235383173,0.0458467972059854,0.3156261441203317,0.2697793469143463,26.5,False,multi_elim,percent
9,7,Mya,0.13768091249431166,6.0,0.13768091249431166,0.09328999926601302,0.6775812093931989,0.01405309808292681,0.38170787459064137,0.36765477650771455,24.5,False,multi_elim,percent
9,7,Donny Osmond,0.1487971312320469,5.0,0.1487971312320469,0.08759339422305819,0.5886766326669963,0.028318536303280184,0.33635260653388754,0.30803407023060736,26.0,False,multi_elim,percent
9,7,Kelly Osbourne,0.16358325061236864,1.0,0.16358325061236864,0.09226985248382463,0.5640544009365871,0.039625200758754135,0.3712349273681865,0.33160972660943233,26.0,False,multi_elim,percent
9,8,Joanna Krupa,0.23257669928121755,5.0,0.23257669928121755,0.11749218086780458,0.5051760609742879,0.06156276390962595,0.5705994277566849,0.5090366638470589,26.0,False,single_elim,percent
9,8,Aaron Carter,0.0834329136311849,1.0,0.0834329136311849,0.050383630292803,0.6038819458605461,0.007357040691158198,0.17686581062868326,0.16950876993752506,25.0,True,single_elim,percent
9,8,Mya,0.22166241687621382,3.0,0.22166241687621382,0.12778564890982505,0.5764876637772,0.0389946260867212,0.5168193697755823,0.4778247436888611,29.5,False,single_elim,percent
9,8,Donny Osmond,0.2118707185085692,4.0,0.2118707185085692,0.11573820105479957,0.5462680346528946,0.05646378999192208,0.49188167574159114,0.43541788574966905,25.0,False,single_elim,percent
9,8,Kelly Osbourne,0.25045725170281474,2.0,0.25045725170281474,0.11014351518106308,0.4397697187373883,0.0878238557526265,0.45092976160445836,0.3631059058518319,25.5,False,single_elim,percent
9,9,Joanna Krupa,0.11236897203569303,3.0,0.11236897203569303,0.06036644079161192,0.5372162763820196,0.02246667907202872,0.22894631572252822,0.2064796366504995,27.0,True,single_elim,percent
9,9,Mya,0.28489566054766013,2.0,0.28489566054766013,0.1434721889169851,0.5035955570219158,0.07564695817103317,0.6097899457559823,0.5341429875849492,28.9999,False,single_elim,percent
9,9,Donny Osmond,0.34130787204208674,4.0,0.34130787204208674,0.16311614753332299,0.477914987748708,0.08915023002145708,0.7092798187051962,0.6201295886837391,24.666600000000003,False,single_elim,percent
9,9,Kelly Osbourne,0.2614274953745603,1.0,0.2614274953745603,0.14413682016393747,0.5513452971053825,0.042157716745073966,0.6127594274374043,0.5706017106923303,25.9998,False,single_elim,percent
9,10,Mya,0.27272727272727276,2.0,0.27272727272727276,0.0,0.0,0.27272727272727276,0.27272727272727276,0.0,28.333199999999998,False,finals,percent
9,10,Donny Osmond,0.5454545454545455,1.0,0.5454545454545455,0.0,0.0,0.5454545454545455,0.5454545454545455,0.0,28.9998,False,finals,percent
9,10,Kelly Osbourne,0.18181818181818182,3.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,25.2222,False,finals,percent
10,1,Aiden Turner,0.06883167509954365,3.0,0.06883167509954365,0.06680867233251286,0.9706094198468064,0.004176418877290246,0.2707533901065369,0.2665769712292466,15.0,False,no_elim,percent
10,1,Shannen Doherty,0.10183416276211724,2.0,0.10183416276211724,0.07596036167865299,0.7459221890153189,0.0029462241704372337,0.304154305547126,0.3012080813766888,18.0,False,no_elim,percent
10,1,Niecy Nash,0.11129635922736968,11.0,0.11129635922736968,0.09412674583545302,0.8457306816172346,0.002110111442508271,0.35577620015546785,0.35366608871295957,18.0,False,no_elim,percent
10,1,Buzz Aldrin,0.08760599687625117,8.0,0.08760599687625117,0.0749461991365655,0.8554916526648562,0.0010151535141678743,0.2731590407203555,0.27214388720618765,14.0,False,no_elim,percent
10,1,Chad Ochocinco,0.09411566662495305,5.0,0.09411566662495305,0.07785834073912803,0.8272622768179926,0.0032051437703906624,0.2805052248224722,0.27730008105208154,18.0,False,no_elim,percent
10,1,Evan Lysacek,0.08079508036543814,10.0,0.08079508036543814,0.07178186977816954,0.8884435706314545,0.002261082760632563,0.25670703473811335,0.25444595197748077,23.0,False,no_elim,percent
10,1,Pamela Anderson,0.08417632435110456,9.0,0.08417632435110456,0.0750156615704159,0.891172928487632,0.003182399355687189,0.2871152212403707,0.2839328218846835,21.0,False,no_elim,percent
10,1,Nicole Scherzinger,0.09608129243087753,4.0,0.09608129243087753,0.07362182932177372,0.7662452011468722,0.00299306544036727,0.27166642988141976,0.2686733644410525,25.0,False,no_elim,percent
10,1,Erin Andrews,0.0881054530712729,7.0,0.0881054530712729,0.09105428456389145,1.0334693402789286,0.003078539376882801,0.3222636653076241,0.31918512593074133,21.0,False,no_elim,percent
10,1,Kate Gosselin,0.08990129280944208,6.0,0.08990129280944208,0.07199962849880648,0.8008742273743714,0.0026521332786175484,0.2482494689306231,0.24559733565200556,16.0,False,no_elim,percent
10,1,Jake Pavelka,0.09725669638163,1.0,0.09725669638163,0.0855804372447619,0.8799439045405627,0.004288618676094103,0.30622185139588565,0.30193323271979156,20.0,False,no_elim,percent
10,2,Aiden Turner,0.08896712036952546,4.0,0.08896712036952546,0.06477659842196655,0.7280959311721789,0.007240744831873397,0.2512463400749688,0.24400559524309542,19.0,False,single_elim,percent
10,2,Shannen Doherty,0.05127841803765174,7.0,0.05127841803765174,0.03682250442895014,0.7180897103749152,0.00774133797836552,0.13407061164136336,0.12632927366299784,20.0,True,single_elim,percent
10,2,Niecy Nash,0.09163294260301041,11.0,0.09163294260301041,0.05661845344850671,0.6178831736530778,0.015208614860534327,0.21370089546581944,0.19849228060528512,21.0,False,single_elim,percent
10,2,Buzz Aldrin,0.1089746090124441,10.0,0.1089746090124441,0.07201597577192818,0.6608509666469131,0.0075477561284788665,0.27336044117964986,0.265812685051171,12.0,False,single_elim,percent
10,2,Chad Ochocinco,0.09596738809096632,5.0,0.09596738809096632,0.06038227359722823,0.6291957584286136,0.020015866684738478,0.2103055435807502,0.19028967689601173,16.0,False,single_elim,percent
10,2,Evan Lysacek,0.09335541880173766,6.0,0.09335541880173766,0.06457330062592757,0.6916931163245592,0.01405610403534494,0.23905377481548734,0.2249976707801424,24.0,False,single_elim,percent
10,2,Pamela Anderson,0.1034942378719705,3.0,0.1034942378719705,0.08917928796977306,0.8616836040082312,0.007966450272180799,0.34330838587889356,0.33534193560671277,22.0,False,single_elim,percent
10,2,Nicole Scherzinger,0.08716175781835,1.0,0.08716175781835,0.05487834514622768,0.6296149418835235,0.013281668210645844,0.20453075980625393,0.1912490915956081,28.0,False,single_elim,percent
10,2,Erin Andrews,0.08584765324260456,8.0,0.08584765324260456,0.061926155416205816,0.7213494254649946,0.009539924703895237,0.21369650413068303,0.2041565794267878,23.0,False,single_elim,percent
10,2,Kate Gosselin,0.09629733595692518,9.0,0.09629733595692518,0.05429387580473791,0.5638149301725506,0.018546718822330156,0.21921012666425976,0.2006634078419296,15.0,False,single_elim,percent
10,2,Jake Pavelka,0.09702311819481402,2.0,0.09702311819481402,0.06065725000167041,0.6251834724313597,0.0184006091940706,0.2435495494133416,0.22514894021927098,20.0,False,single_elim,percent
10,3,Aiden Turner,0.09852027956418986,4.0,0.09852027956418986,0.06629658278915167,0.672923209466377,0.004690224391645452,0.2590487116140081,0.25435848722236265,20.0,False,single_elim,percent
10,3,Niecy Nash,0.09399306331873536,7.0,0.09399306331873536,0.06684743142601092,0.7111953690476953,0.009300019809827524,0.2680001572553905,0.25870013744556297,21.0,False,single_elim,percent
10,3,Buzz Aldrin,0.052432181165609215,9.0,0.052432181165609215,0.036280796584209365,0.6919566515918784,0.0029652080106244293,0.12745751667627594,0.12449230866565152,13.0,True,single_elim,percent
10,3,Chad Ochocinco,0.12662917663265552,6.0,0.12662917663265552,0.08951544311094092,0.7069100930817028,0.018392920085441834,0.3349957593657781,0.3166028392803362,20.0,False,single_elim,percent
10,3,Evan Lysacek,0.086319451862756,8.0,0.086319451862756,0.056200533883785146,0.6510761202241394,0.004347294144828341,0.23744685646957575,0.2330995623247474,26.0,False,single_elim,percent
10,3,Pamela Anderson,0.10809706060548445,1.0,0.10809706060548445,0.07229304048303134,0.6687789659701955,0.007495506587631206,0.29016031446900464,0.28266480788137344,21.0,False,single_elim,percent
10,3,Nicole Scherzinger,0.11977172862325255,10.0,0.11977172862325255,0.08060663825722404,0.6730022110933682,0.013296948494165064,0.3421179187790478,0.3288209702848827,23.0,False,single_elim,percent
10,3,Erin Andrews,0.10211822183367429,2.0,0.10211822183367429,0.062276008574593755,0.6098422729592959,0.019818949848205362,0.2565419169823085,0.23672296713410312,23.0,False,single_elim,percent
10,3,Kate Gosselin,0.11581539973906484,5.0,0.11581539973906484,0.07407093904444853,0.6395603619844709,0.020690231025810184,0.30230484754256265,0.28161461651675246,15.0,False,single_elim,percent
10,3,Jake Pavelka,0.09630343665457794,3.0,0.09630343665457794,0.05896075344740459,0.6122393492317584,0.006613386739232176,0.2240972328006826,0.21748384606145044,21.0,False,single_elim,percent
10,4,Aiden Turner,0.052503182018853664,4.0,0.052503182018853664,0.037869819268329184,0.7212861723809745,0.006494728424646882,0.15029327350601612,0.14379854508136924,16.5,True,single_elim,percent
10,4,Niecy Nash,0.1268464773948928,3.0,0.1268464773948928,0.07492215718127872,0.5906522487728939,0.014853081104302003,0.2995171223520939,0.2846640412477919,18.0,False,single_elim,percent
10,4,Chad Ochocinco,0.13092777510678574,2.0,0.13092777510678574,0.08013609841560897,0.6120633936461761,0.013239363133198597,0.2893548142434488,0.27611545111025015,22.0,False,single_elim,percent
10,4,Evan Lysacek,0.1309662714185679,6.0,0.1309662714185679,0.08119512951032307,0.6199697721318388,0.01868779164399826,0.30774493609903514,0.2890571444550369,26.0,False,single_elim,percent
10,4,Pamela Anderson,0.11576524343157636,8.0,0.11576524343157636,0.07070608769214216,0.6107712948649932,0.018578936859028172,0.2740535095767945,0.2554745727177663,23.5,False,single_elim,percent
10,4,Nicole Scherzinger,0.11942034621948494,5.0,0.11942034621948494,0.07712657358867951,0.6458411482273129,0.01222415261938117,0.30870050170689733,0.2964763490875162,25.0,False,single_elim,percent
10,4,Erin Andrews,0.1156941916502321,7.0,0.1156941916502321,0.061776594313928165,0.5339645264759303,0.018594403314227775,0.24064917736753533,0.22205477405330756,19.5,False,single_elim,percent
10,4,Kate Gosselin,0.11700871087344651,9.0,0.11700871087344651,0.07601480323060293,0.649650804612773,0.026540116408211134,0.31002275070184676,0.2834826342936356,16.0,False,single_elim,percent
10,4,Jake Pavelka,0.09086780188615987,1.0,0.09086780188615987,0.056700225325467195,0.6239858793338398,0.015596998151810268,0.24489883281670993,0.22930183466489967,19.0,False,single_elim,percent
10,5,Niecy Nash,0.13214851514607445,8.0,0.13214851514607445,0.08919339677898051,0.6749481567227071,0.018999683753180212,0.3678061643429583,0.3488064805897781,18.0,False,single_elim,percent
10,5,Chad Ochocinco,0.13319058349306037,6.0,0.13319058349306037,0.07609330658494856,0.571311458604595,0.01763450526147862,0.28658946164070215,0.2689549563792235,18.0,False,single_elim,percent
10,5,Evan Lysacek,0.12578341315387415,2.0,0.12578341315387415,0.07073210725297042,0.562332547855167,0.01587154267866492,0.2764553518022765,0.26058380912361157,27.0,False,single_elim,percent
10,5,Pamela Anderson,0.12927522334723945,1.0,0.12927522334723945,0.08218931222077797,0.6357700263757157,0.021793093347984616,0.32162717312993927,0.29983407978195464,21.0,False,single_elim,percent
10,5,Nicole Scherzinger,0.12902473126082897,4.0,0.12902473126082897,0.0893107719805844,0.6921988601613049,0.01916086464827028,0.369846487995547,0.3506856233472767,29.0,False,single_elim,percent
10,5,Erin Andrews,0.13436236367399332,5.0,0.13436236367399332,0.08504045528427802,0.6329187199126823,0.012883982354538779,0.33282078096556755,0.31993679861102875,22.0,False,single_elim,percent
10,5,Kate Gosselin,0.06446172983357722,3.0,0.06446172983357722,0.03748260704494342,0.5814706971650672,0.008686337820082376,0.14665049627832819,0.1379641584582458,15.0,True,single_elim,percent
10,5,Jake Pavelka,0.15175344009135214,7.0,0.15175344009135214,0.09271502614599532,0.6109583152058177,0.014215623578891945,0.34642002795038357,0.3322044043714916,23.0,False,single_elim,percent
10,6,Niecy Nash,0.1719612042418362,6.0,0.1719612042418362,0.09935572623528156,0.57777989294478,0.025750248056663875,0.4144349449146871,0.3886846968580232,25.9998,False,single_elim,percent
10,6,Chad Ochocinco,0.131686280091261,1.0,0.131686280091261,0.07854915968077786,0.5964870415254585,0.016889262969953887,0.3010422408395001,0.2841529778695462,30.999899999999997,False,single_elim,percent
10,6,Evan Lysacek,0.16536488122951656,3.0,0.16536488122951656,0.08072177048687429,0.4881433702118587,0.02994994457721905,0.36967608294034254,0.3397261383631235,27.0,False,single_elim,percent
10,6,Pamela Anderson,0.12847517049532228,5.0,0.12847517049532228,0.08395274139961659,0.6534549906460545,0.01798948230720928,0.2881330070265998,0.2701435247193905,29.9998,False,single_elim,percent
10,6,Nicole Scherzinger,0.1520134354759333,2.0,0.1520134354759333,0.11776182230810077,0.7746803554694791,0.014716523392031807,0.5001660657004112,0.4854495423083794,35.9999,False,single_elim,percent
10,6,Erin Andrews,0.17989098939149603,4.0,0.17989098939149603,0.08229943937544039,0.4574961736998557,0.04448321847375727,0.3476700624430064,0.30318684396924916,34.0,False,single_elim,percent
10,6,Jake Pavelka,0.0706080390746345,7.0,0.0706080390746345,0.04311341908439684,0.6106021295643778,0.011412162699023114,0.1682849504078859,0.1568727877088628,24.999899999999997,True,single_elim,percent
10,7,Niecy Nash,0.16164154945014345,5.0,0.16164154945014345,0.09920259027476623,0.6137196194348051,0.028052861597171776,0.40973711434768434,0.38168425275051254,24.5,False,single_elim,percent
10,7,Chad Ochocinco,0.19944046037509133,2.0,0.19944046037509133,0.08946392185239811,0.4485745853137533,0.055237497198984874,0.3872311211479074,0.33199362394892257,26.0,False,single_elim,percent
10,7,Evan Lysacek,0.16388244004865377,6.0,0.16388244004865377,0.09121744734339081,0.5566029359866114,0.020725756487868792,0.3592989759579439,0.3385732194700751,27.0,False,single_elim,percent
10,7,Pamela Anderson,0.0685500272481464,3.0,0.0685500272481464,0.044571883587925486,0.650209566825661,0.008528072823759225,0.19301816466265237,0.18449009183889314,25.5,True,single_elim,percent
10,7,Nicole Scherzinger,0.2186830606118367,1.0,0.2186830606118367,0.10089048642130881,0.4613548305611761,0.03877779523116233,0.39788573091000384,0.35910793567884153,27.0,False,single_elim,percent
10,7,Erin Andrews,0.1878024622661282,4.0,0.1878024622661282,0.10183329384840996,0.5422362016206261,0.044846162973319864,0.39237433328903437,0.3475281703157145,25.5,False,single_elim,percent
10,8,Niecy Nash,0.11792525492523268,5.0,0.11792525492523268,0.05532283649402211,0.46913476237286567,0.022828830556810675,0.22692106994200736,0.2040922393851967,21.5,True,single_elim,percent
10,8,Chad Ochocinco,0.21679194999849827,3.0,0.21679194999849827,0.09683873053716163,0.4466896971643249,0.04687316588854342,0.411245040877666,0.3643718749891226,22.5,False,single_elim,percent
10,8,Evan Lysacek,0.22023129468308705,2.0,0.22023129468308705,0.1030704891171194,0.4680101854672237,0.049136361178521486,0.41512212430276413,0.36598576312424264,26.5,False,single_elim,percent
10,8,Nicole Scherzinger,0.1959374603529477,4.0,0.1959374603529477,0.10585355876595243,0.5402415572869591,0.024906422347471983,0.4309743454918184,0.4060679231443464,29.5,False,single_elim,percent
10,8,Erin Andrews,0.24911404004023419,1.0,0.24911404004023419,0.1222071378766515,0.49056704233875065,0.06730749865603378,0.48600297539959564,0.4186954767435619,26.5,False,single_elim,percent
10,9,Chad Ochocinco,0.11063344620506178,4.0,0.11063344620506178,0.06687077462844192,0.6044354294455564,0.014761572621223042,0.27090655633633476,0.25614498371511174,26.0,True,single_elim,percent
10,9,Evan Lysacek,0.28052716105645986,2.0,0.28052716105645986,0.12946613278442007,0.4615101519963418,0.05634664005027521,0.5338770751364849,0.4775304350862096,29.5,False,single_elim,percent
10,9,Nicole Scherzinger,0.27653041875200957,3.0,0.27653041875200957,0.1277625202807915,0.4620197691493969,0.0851220391299577,0.587552488477192,0.5024304493472342,29.5,False,single_elim,percent
10,9,Erin Andrews,0.33230897398646875,1.0,0.33230897398646875,0.15683020821342464,0.47194093582503277,0.06878226109127505,0.6597036170432952,0.5909213559520201,28.0,False,single_elim,percent
10,10,Evan Lysacek,0.27272727272727276,2.0,0.27272727272727276,0.0,0.0,0.27272727272727276,0.27272727272727276,0.0,26.888699999999996,False,finals,percent
10,10,Nicole Scherzinger,0.5454545454545455,1.0,0.5454545454545455,0.0,0.0,0.5454545454545455,0.5454545454545455,0.0,28.7777,False,finals,percent
10,10,Erin Andrews,0.18181818181818182,3.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,26.9998,False,finals,percent
11,1,David Hasselhoff,0.04524645364745629,11.0,0.04524645364745629,0.033402453285416016,0.7382336187461734,0.005222376213655132,0.1223306871724018,0.11710831095874666,15.0,True,single_elim,percent
11,1,Florence Henderson,0.07991017681316684,3.0,0.07991017681316684,0.05720201623383901,0.7158289274718627,0.008467562586299198,0.2345056240572868,0.22603806147098762,18.0,False,single_elim,percent
11,1,Kyle Massey,0.09298377425206943,4.0,0.09298377425206943,0.05859601673185327,0.6301746421906692,0.016994571163134225,0.24081944621416415,0.22382487505102994,23.0,False,single_elim,percent
11,1,Jennifer Grey,0.09238727507895934,8.0,0.09238727507895934,0.0690254964680614,0.7471320734847428,0.012389941652861551,0.2566832377409611,0.24429329608809952,24.0,False,single_elim,percent
11,1,Rick Fox,0.08143998369542423,12.0,0.08143998369542423,0.05876891589606949,0.7216223918179546,0.010988942913032705,0.217353023207204,0.2063640802941713,22.0,False,single_elim,percent
11,1,Kurt Warner,0.08617281536718606,6.0,0.08617281536718606,0.05397359109117151,0.6263412747808412,0.014380206314937272,0.21910170955641567,0.2047215032414784,19.0,False,single_elim,percent
11,1,Margaret Cho,0.08366931643527632,7.0,0.08366931643527632,0.04948545936939863,0.5914409417762457,0.01039925992608381,0.18479046582866443,0.17439120590258061,15.0,False,single_elim,percent
11,1,Michael Bolton,0.09098565543003095,5.0,0.09098565543003095,0.05776310588628217,0.6348594792199606,0.010518462294470149,0.21327986466292112,0.20276140236845097,16.0,False,single_elim,percent
11,1,Brandy,0.07812316955573446,2.0,0.07812316955573446,0.0502237742122717,0.6428793715563886,0.012030729171234024,0.19667225157133478,0.18464152240010076,23.0,False,single_elim,percent
11,1,The Situation,0.07723398406030892,9.0,0.07723398406030892,0.05042114758456336,0.6528362887496246,0.014403424805606233,0.1985955865228555,0.18419216171724928,15.0,False,single_elim,percent
11,1,Audrina Patridge,0.10389897782082018,10.0,0.10389897782082018,0.07267080961204231,0.699437194342986,0.013151926335544475,0.28171683880764575,0.2685649124721013,19.0,False,single_elim,percent
11,1,Bristol Palin,0.08794841784356698,1.0,0.08794841784356698,0.057330482199757615,0.6518648491954037,0.011291803973838973,0.2242370802220024,0.21294527624816342,18.0,False,single_elim,percent
11,2,Florence Henderson,0.08095949512795997,9.0,0.08095949512795997,0.05715189906734466,0.705932008424959,0.009135949773505582,0.1985112565174199,0.18937530674391434,19.0,False,single_elim,percent
11,2,Kyle Massey,0.09088482561373831,6.0,0.09088482561373831,0.06044995803404674,0.6651270721962668,0.007814201192082917,0.2209228020807768,0.21310860088869388,22.0,False,single_elim,percent
11,2,Jennifer Grey,0.0932910683761248,5.0,0.0932910683761248,0.06182550515014202,0.6627162295387848,0.012336162474178394,0.2555886936782257,0.24325253120404727,24.0,False,single_elim,percent
11,2,Rick Fox,0.0874215696356861,8.0,0.0874215696356861,0.06500351914492021,0.7435638520499515,0.008481492200047302,0.23168715826177566,0.22320566606172837,21.0,False,single_elim,percent
11,2,Kurt Warner,0.1033297345031581,3.0,0.1033297345031581,0.05845579721574222,0.5657209654146892,0.010416991449447029,0.2204395371913071,0.21002254574186008,21.0,False,single_elim,percent
11,2,Margaret Cho,0.10823795278603456,2.0,0.10823795278603456,0.07296286726084586,0.6740968885255029,0.016404190711804868,0.30074992365716546,0.2843457329453606,18.0,False,single_elim,percent
11,2,Michael Bolton,0.0553362543490858,11.0,0.0553362543490858,0.03521083983668863,0.6363068875412535,0.010962096385165663,0.12989634393562177,0.1189342475504561,12.0,True,single_elim,percent
11,2,Brandy,0.10110235812418653,4.0,0.10110235812418653,0.06347305130539431,0.6278098000903977,0.013508651823417626,0.2550971532693182,0.24158850144590058,21.0,False,single_elim,percent
11,2,The Situation,0.11311086295810913,1.0,0.11311086295810913,0.06727024140619726,0.5947283893646724,0.012594947884325094,0.2819742946264457,0.2693793467421206,18.0,False,single_elim,percent
11,2,Audrina Patridge,0.07548971474163436,10.0,0.07548971474163436,0.05328601766043876,0.7058712272555872,0.008065120400387394,0.18926747196090085,0.18120235156051345,23.0,False,single_elim,percent
11,2,Bristol Palin,0.09083616378428233,7.0,0.09083616378428233,0.06387723215041016,0.7032136697426414,0.008420784984488965,0.2622321796598795,0.25381139467539054,22.0,False,single_elim,percent
11,3,Florence Henderson,0.12046694765863881,5.0,0.12046694765863881,0.0749471711499422,0.6221388733123909,0.013826682280886043,0.26579109817056795,0.2519644158896819,20.0,False,single_elim,percent
11,3,Kyle Massey,0.1058807812619841,1.0,0.1058807812619841,0.06732699537583406,0.6358755055429488,0.013650578652142028,0.2671301555693958,0.25347957691725376,23.0,False,single_elim,percent
11,3,Jennifer Grey,0.09332502527771906,9.0,0.09332502527771906,0.06543261804673065,0.7011261746986077,0.005650540760418855,0.23395490157634308,0.22830436081592423,24.0,False,single_elim,percent
11,3,Rick Fox,0.0967569780436097,2.0,0.0967569780436097,0.07045462790030249,0.7281606893068896,0.00817149645660829,0.25345086423239677,0.2452793677757885,24.0,False,single_elim,percent
11,3,Kurt Warner,0.1286545445422685,8.0,0.1286545445422685,0.07031445400486795,0.5465368844946862,0.028194711421590912,0.26501045557478686,0.23681574415319595,23.0,False,single_elim,percent
11,3,Margaret Cho,0.060095730068047234,4.0,0.060095730068047234,0.03713458370921157,0.6179238292865596,0.008490568078454634,0.1442599625785337,0.13576939450007908,18.0,True,single_elim,percent
11,3,Brandy,0.08890239936384393,3.0,0.08890239936384393,0.07053327721612442,0.7933787798923231,0.011895831281626332,0.2702875889381479,0.25839175765652156,24.0,False,single_elim,percent
11,3,The Situation,0.10023567425637431,10.0,0.10023567425637431,0.065219150776277,0.6506580735357672,0.007468431845411819,0.2412651560396183,0.23379672419420647,20.0,False,single_elim,percent
11,3,Audrina Patridge,0.11385272774310434,7.0,0.11385272774310434,0.08510157730388183,0.7474706923241816,0.01254423797199831,0.34481497454036253,0.3322707365683642,26.0,False,single_elim,percent
11,3,Bristol Palin,0.09182919178440992,6.0,0.09182919178440992,0.061819328172443254,0.6731990873910596,0.015824601502152678,0.23252286536415798,0.2166982638620053,19.0,False,single_elim,percent
11,4,Florence Henderson,0.11962907329706299,9.0,0.11962907329706299,0.07175384619562691,0.5998027415749301,0.017312135819115147,0.2749892772585978,0.2576771414394826,17.5,False,single_elim,percent
11,4,Kyle Massey,0.12455550946514261,6.0,0.12455550946514261,0.08708199053866722,0.699142019832718,0.022880213395767464,0.3123160741819211,0.28943586078615363,20.0,False,single_elim,percent
11,4,Jennifer Grey,0.11138580112426892,4.0,0.11138580112426892,0.07087848426596136,0.6363332084243987,0.015578973654861933,0.2858987879681191,0.27031981431325713,28.0,False,single_elim,percent
11,4,Rick Fox,0.12707526675864644,2.0,0.12707526675864644,0.09149240607411524,0.7199859448328982,0.012166652862217152,0.385639839529915,0.37347318666769785,19.5,False,single_elim,percent
11,4,Kurt Warner,0.09283242629506265,1.0,0.09283242629506265,0.07193653585928401,0.7749074181595452,0.009121363157431773,0.27139068426744045,0.26226932111000867,17.0,False,single_elim,percent
11,4,Brandy,0.1289169561396809,3.0,0.1289169561396809,0.08313751718105682,0.6448920266662866,0.011059219571136474,0.29870007307109814,0.28764085349996166,24.0,False,single_elim,percent
11,4,The Situation,0.054769693025775654,8.0,0.054769693025775654,0.03986108243421533,0.7277945184515914,0.0043353759398736865,0.1394027658541246,0.1350673899142509,14.0,True,single_elim,percent
11,4,Audrina Patridge,0.10546742694291565,5.0,0.10546742694291565,0.06526495098542458,0.6188161863365423,0.024241905010637277,0.2485396133530466,0.22429770834240934,23.0,False,single_elim,percent
11,4,Bristol Palin,0.13536784695144424,7.0,0.13536784695144424,0.08951690234080786,0.6612862972311917,0.020910808159922092,0.332028062710713,0.3111172545507909,16.0,False,single_elim,percent
11,5,Florence Henderson,0.06313828070094267,3.0,0.06313828070094267,0.04099043664145157,0.649216863707185,0.010657325152521727,0.14793125579476696,0.13727393064224525,21.0,True,single_elim,percent
11,5,Kyle Massey,0.10611634171948606,6.0,0.10611634171948606,0.08004044692588992,0.7542706952907056,0.008559004045803674,0.30442585267077094,0.29586684862496726,20.0,False,single_elim,percent
11,5,Jennifer Grey,0.1606471678311827,8.0,0.1606471678311827,0.10823999126825076,0.6737746619636525,0.021037891011294343,0.42287892159497825,0.4018410305836839,25.0,False,single_elim,percent
11,5,Rick Fox,0.11077962459223639,7.0,0.11077962459223639,0.07243613049695154,0.6538759333965136,0.011606331326160802,0.27331034899525153,0.26170401766909074,24.0,False,single_elim,percent
11,5,Kurt Warner,0.12760870576139383,5.0,0.12760870576139383,0.08729123898662712,0.6840539475530864,0.01803405458800615,0.3492477042161946,0.33121364962818844,24.0,False,single_elim,percent
11,5,Brandy,0.15946360451774536,4.0,0.15946360451774536,0.08798442462653237,0.5517523878720934,0.029080939491895944,0.3522029006064428,0.3231219611145469,27.0,False,single_elim,percent
11,5,Audrina Patridge,0.13445678143454223,2.0,0.13445678143454223,0.09302091193666923,0.6918275960128641,0.019867548719771116,0.3479598494662994,0.3280923007465283,23.0,False,single_elim,percent
11,5,Bristol Palin,0.13778949344247068,1.0,0.13778949344247068,0.0822456166752733,0.5968932359122348,0.023894554143779764,0.3141986520391892,0.2903040978954094,18.0,False,single_elim,percent
11,6,Kyle Massey,0.14792503797846998,7.0,0.14792503797846998,0.09100589379842505,0.6152162945541987,0.03238303891816016,0.37051664470988427,0.33813360579172413,29.999899999999997,False,single_elim,percent
11,6,Jennifer Grey,0.13641232347198792,4.0,0.13641232347198792,0.09302595757816275,0.6819468735833886,0.01531045457794395,0.3672772970323045,0.35196684245436055,29.0,False,single_elim,percent
11,6,Rick Fox,0.13092956985657936,1.0,0.13092956985657936,0.0840104322818594,0.6416459804284096,0.01595125613127784,0.32370126927678533,0.3077500131455075,30.0,False,single_elim,percent
